date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:26:01	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:01%20GMT	https://www.gropia.net/main/index.php?currency=RUB&ref=/kayit-ol	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index3ff5.php	(from https://www.gropia.net/kayit-ol)
10:26:01	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:01%20GMT	https://www.gropia.net/main/index.php?currency=SEK&ref=/kayit-ol	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index35dd.php	(from https://www.gropia.net/kayit-ol)
10:26:02	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:01%20GMT	https://www.gropia.net/main/index.php?currency=VND&ref=/kayit-ol	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index6960.php	(from https://www.gropia.net/kayit-ol)
10:26:02	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:02%20GMT	https://www.gropia.net/main/index.php?language=tr&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index55ce.php	(from https://www.gropia.net/login?return=/profil)
10:26:03	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:03%20GMT	https://www.gropia.net/main/index.php?language=en&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index6044.php	(from https://www.gropia.net/login?return=/profil)
10:26:03	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:03%20GMT	https://www.gropia.net/main/index.php?language=de&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index3bb7.php	(from https://www.gropia.net/login?return=/profil)
10:26:04	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:04%20GMT	https://www.gropia.net/main/index.php?language=fr&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexdaf6.php	(from https://www.gropia.net/login?return=/profil)
10:26:04	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:04%20GMT	https://www.gropia.net/main/index.php?language=bg&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexfaa2.php	(from https://www.gropia.net/login?return=/profil)
10:26:05	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:05%20GMT	https://www.gropia.net/main/index.php?language=cn&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexd704.php	(from https://www.gropia.net/login?return=/profil)
10:26:06	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:06%20GMT	https://www.gropia.net/main/index.php?language=cs&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index2cbf.php	(from https://www.gropia.net/login?return=/profil)
10:26:06	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:06%20GMT	https://www.gropia.net/main/index.php?language=da&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexf01d.php	(from https://www.gropia.net/login?return=/profil)
10:26:06	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:06%20GMT	https://www.gropia.net/main/index.php?language=el&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index7fe1.php	(from https://www.gropia.net/login?return=/profil)
10:26:07	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:07%20GMT	https://www.gropia.net/main/index.php?language=et&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index349f.php	(from https://www.gropia.net/login?return=/profil)
10:26:08	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:07%20GMT	https://www.gropia.net/main/index.php?language=fi&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index5464.php	(from https://www.gropia.net/login?return=/profil)
10:26:08	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:08%20GMT	https://www.gropia.net/main/index.php?language=hu&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index1546.php	(from https://www.gropia.net/login?return=/profil)
10:26:08	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:08%20GMT	https://www.gropia.net/main/index.php?language=it&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index331a.php	(from https://www.gropia.net/login?return=/profil)
10:26:09	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:08%20GMT	https://www.gropia.net/main/index.php?language=ja&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index8bb8.php	(from https://www.gropia.net/login?return=/profil)
10:26:09	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:09%20GMT	https://www.gropia.net/main/index.php?language=nl&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexaf49.php	(from https://www.gropia.net/login?return=/profil)
10:26:10	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:09%20GMT	https://www.gropia.net/main/index.php?language=zh&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index2fd2.php	(from https://www.gropia.net/login?return=/profil)
10:26:10	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:10%20GMT	https://www.gropia.net/main/index.php?currency=TRY&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index1fae.php	(from https://www.gropia.net/login?return=/profil)
10:26:10	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:10%20GMT	https://www.gropia.net/main/index.php?currency=USD&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index4602.php	(from https://www.gropia.net/login?return=/profil)
10:26:11	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:10%20GMT	https://www.gropia.net/main/index.php?currency=GBP&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index9deb.php	(from https://www.gropia.net/login?return=/profil)
10:26:11	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:11%20GMT	https://www.gropia.net/main/index.php?currency=EUR&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexc831.php	(from https://www.gropia.net/login?return=/profil)
10:26:11	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:11%20GMT	https://www.gropia.net/main/index.php?currency=AUD&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index71c7.php	(from https://www.gropia.net/login?return=/profil)
10:26:11	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:11%20GMT	https://www.gropia.net/main/index.php?currency=BRL&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index06d9.php	(from https://www.gropia.net/login?return=/profil)
10:26:12	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:12%20GMT	https://www.gropia.net/main/index.php?currency=CAD&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexfc73.php	(from https://www.gropia.net/login?return=/profil)
10:26:12	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:12%20GMT	https://www.gropia.net/main/index.php?currency=CNY&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexafa9.php	(from https://www.gropia.net/login?return=/profil)
10:26:12	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:12%20GMT	https://www.gropia.net/main/index.php?currency=CZK&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index92b0.php	(from https://www.gropia.net/login?return=/profil)
10:26:12	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:12%20GMT	https://www.gropia.net/main/index.php?currency=DKK&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index3c31.php	(from https://www.gropia.net/login?return=/profil)
10:26:13	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:12%20GMT	https://www.gropia.net/main/index.php?currency=INR&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexefef.php	(from https://www.gropia.net/login?return=/profil)
10:26:13	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:13%20GMT	https://www.gropia.net/main/index.php?currency=JPY&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index987d.php	(from https://www.gropia.net/login?return=/profil)
10:26:13	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:13%20GMT	https://www.gropia.net/main/index.php?currency=NOK&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexefd7.php	(from https://www.gropia.net/login?return=/profil)
10:26:14	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:13%20GMT	https://www.gropia.net/main/index.php?currency=NZD&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexc411.php	(from https://www.gropia.net/login?return=/profil)
10:26:14	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:14%20GMT	https://www.gropia.net/main/index.php?currency=PLN&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index91f9.php	(from https://www.gropia.net/login?return=/profil)
10:26:14	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:14%20GMT	https://www.gropia.net/main/index.php?currency=RUB&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexbdb8.php	(from https://www.gropia.net/login?return=/profil)
10:26:14	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:14%20GMT	https://www.gropia.net/main/index.php?currency=SEK&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index364b.php	(from https://www.gropia.net/login?return=/profil)
10:26:14	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:14%20GMT	https://www.gropia.net/main/index.php?currency=VND&ref=/login?return=/profil	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index1e29.php	(from https://www.gropia.net/login?return=/profil)
10:26:15	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:15%20GMT	https://www.gropia.net/main/index.php?language=tr&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index5637.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:16	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:16%20GMT	https://www.gropia.net/main/index.php?language=en&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexa848.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:16	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:16%20GMT	https://www.gropia.net/main/index.php?language=de&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexc0d7.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:17	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:17%20GMT	https://www.gropia.net/main/index.php?language=fr&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexd7bd.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:17	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:17%20GMT	https://www.gropia.net/main/index.php?language=bg&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexaa98.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:18	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:18%20GMT	https://www.gropia.net/main/index.php?language=cn&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexba54.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:18	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:18%20GMT	https://www.gropia.net/main/index.php?language=cs&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index34db.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:19	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:19%20GMT	https://www.gropia.net/main/index.php?language=da&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index3429.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:20	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:20%20GMT	https://www.gropia.net/main/index.php?language=el&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexe398.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:20	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:20%20GMT	https://www.gropia.net/main/index.php?language=et&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index323d.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:21	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:21%20GMT	https://www.gropia.net/main/index.php?language=fi&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexe61e.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:21	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:21%20GMT	https://www.gropia.net/main/index.php?language=hu&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexb529.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:22	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:22%20GMT	https://www.gropia.net/main/index.php?language=it&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexbb2a.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:22	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:22%20GMT	https://www.gropia.net/main/index.php?language=ja&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexadec.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:23	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:23%20GMT	https://www.gropia.net/main/index.php?language=nl&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index3281.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:24	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:24%20GMT	https://www.gropia.net/main/index.php?language=zh&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index85ca.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:24	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:24%20GMT	https://www.gropia.net/main/index.php?currency=TRY&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexb9cb.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:24	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:24%20GMT	https://www.gropia.net/main/index.php?currency=USD&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index2546.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:25	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:25%20GMT	https://www.gropia.net/main/index.php?currency=GBP&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index5dfd.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:25	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:25%20GMT	https://www.gropia.net/main/index.php?currency=EUR&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexe01d.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:25	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:25%20GMT	https://www.gropia.net/main/index.php?currency=AUD&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index4b7c.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:26	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:25%20GMT	https://www.gropia.net/main/index.php?currency=BRL&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index2e0a.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:26	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:26%20GMT	https://www.gropia.net/main/index.php?currency=CAD&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index4806.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:26	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:26%20GMT	https://www.gropia.net/main/index.php?currency=CNY&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index606d.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:26	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:26%20GMT	https://www.gropia.net/main/index.php?currency=CZK&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexd418.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:26	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:26%20GMT	https://www.gropia.net/main/index.php?currency=DKK&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index5e03.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:27	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:26%20GMT	https://www.gropia.net/main/index.php?currency=INR&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexe799.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:27	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:27%20GMT	https://www.gropia.net/main/index.php?currency=JPY&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index3780.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:27	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:27%20GMT	https://www.gropia.net/main/index.php?currency=NOK&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index51e0.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:28	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:27%20GMT	https://www.gropia.net/main/index.php?currency=NZD&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexd664.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
10:26:28	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:26:28%20GMT	https://www.gropia.net/main/index.php?currency=PLN&ref=/login?return=/profil/mesajlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index7d39.php	(from https://www.gropia.net/login?return=/profil/mesajlar)
